username,factor_rep,verified,followersCount,friendsCount,tweetsCount,listedCount,mediaCount,avg_reply,avg_retweet,like_reply,avg_quote,followers_diff,clase
HeyRatty,12.0,False,7719,2678,231028,431,28121,0.2222222222222222,0.1111111111111111,2.333333333333333,0.1111111111111111,5041,human
HeyYouRhi,7.0,False,273,584,9022,1,970,0.1666666666666666,0.0,1.0,0.0,-311,human
HeymanHustle,15.0,True,2175028,989,48300,4304,8421,35.5,115.66666666666669,1072.1666666666667,4.5,2174039,human
HichamBoulos,20.0,True,116578,297,22091,85,1446,0.3333333333333333,0.2222222222222222,7.0,0.0,116281,bot
Hiddled2Death,2.0,False,293,232,2214,1,514,0.5,0.0,0.75,0.0,61,human
HideMorishita,7.0,False,273,348,316,3,2,0.0,9.0,18.0,1.0,-75,human
HighWireTalk,63.0,False,143189,166,5404,527,423,17.875,122.125,289.3125,12.5625,143023,human
HillSchiff,13.0,False,374,599,804,1,35,0.5294117647058824,0.0,1.8235294117647056,0.0,-225,human
Hilyah_Nadirah,9.0,False,382,402,5184,0,4810,0.0,0.0,0.0,0.0,-20,human
HinghamMAGOP,23.0,False,808,805,675,9,11,0.0392156862745098,0.3725490196078431,0.4509803921568627,0.0196078431372549,3,bot
HippyHill_,13.0,False,1006,847,46273,8,2757,0.3333333333333333,0.0,10.0,0.1111111111111111,159,human
HistoftheBatman,49.0,False,5331,1064,12241,0,8903,0.1666666666666666,4.0,19.83333333333333,0.3333333333333333,4267,human
Hodaaaaa6,2.0,False,39,93,10357,0,303,0.0,0.0,0.0,0.0,-54,human
Hodl8333,3.0,False,2278,1981,26542,81,4282,0.7142857142857143,0.0,0.7142857142857143,0.1428571428571428,297,human
HolguReanna,3.0,False,217,90,2370,0,7,0.0,0.0,0.25,0.0,127,human
HollywoodLife,25.0,True,343775,4266,236391,1849,100915,0.0,0.5714285714285714,2.0,0.0,339509,human
HomeSchoolerMe1,10.0,False,1713,1931,47364,112,4852,0.0,0.0,0.1666666666666666,0.0,-218,human
Honda,9.0,True,1154533,1505,206453,4273,168040,25.6,142.8,1083.4,25.2,1153028,human
Hoofin,16.0,False,1281,2585,23575,19,727,0.4285714285714285,0.0,1.1428571428571428,0.0,-1304,human
Hoosiers1986,186.0,False,222202,91684,147360,271,4580,0.8076923076923077,0.903846153846154,5.230769230769231,0.0576923076923076,130518,bot
Hooters,1.0,True,147081,2866,76793,822,7010,3.5,4.25,47.375,0.5,144215,human
HornChristine,5.0,False,4542,4155,6446,69,2063,0.0,0.0,0.3333333333333333,0.0,387,human
HouriaWaBas,36.0,False,1542,367,13649,49,4478,0.0,0.8181818181818182,0.1818181818181818,0.0909090909090909,1175,human
HouseDemocrats,21.0,True,1311726,629,19645,7847,2081,30.0,33.285714285714285,119.57142857142856,3.4285714285714284,1311097,human
HousingWorksBks,15.0,False,28387,1351,19929,1008,2903,0.0,1.1111111111111112,3.6666666666666665,0.4444444444444444,27036,human
HoustonChron,25.0,True,701476,151,331832,5256,12060,1.2857142857142858,1.8571428571428568,10.285714285714286,0.0,701325,human
Howie7951,39.0,False,2523,4962,40517,29,4593,0.0,0.4285714285714285,0.1428571428571428,0.5,-2439,human
Huawei,28.0,True,9685165,989,38245,4424,5507,1.5,7.75,43.0,0.5,9684176,human
Huawei,28.0,True,9685166,989,38245,4424,5507,1.5,8.5,41.25,0.0,9684177,human
HubertusVenator,4.0,False,1891,1904,43026,85,17444,0.0,0.0,0.0,0.0,-13,human
HudsonBlueLLC,14.0,False,2535,1278,15553,86,179,0.2857142857142857,0.0,0.7142857142857143,0.0,1257,human
HuffPostPol,32.0,True,1427668,8508,334332,15986,53234,3.25,8.916666666666666,25.75,1.5833333333333333,1419160,human
Hughcevans,21.0,True,39624,1167,16025,432,1729,2.0,6.181818181818182,26.727272727272727,0.3636363636363636,38457,human
Hui_Hui_Zhang,0.0,False,66,107,25,0,1,0.0,0.0,2.5,0.0,-41,human
Humphreys_Photo,65.0,False,221,101,7829,1,178,0.173076923076923,0.0961538461538461,0.7115384615384616,0.0,120,bot
HunnidMCFLY,57.0,False,1406,1339,36338,4,487,0.25,0.2727272727272727,0.9090909090909092,0.1136363636363636,67,bot
HyllebergSigne,0.0,False,7,59,20,0,0,0.0,0.0,0.0,0.0,-52,human
HypnoAle,2.0,False,447,1158,11758,4,180,0.0,0.0,1.5,0.0,-711,bot
HyunSeokKim0,12.0,False,5,40,7,0,6,0.5,0.0,1.5,0.0,-35,human
IAMLenaHeadey,8.0,True,1082435,321,2361,3473,177,50.66666666666666,112.5,1431.1666666666667,10.666666666666666,1082114,human
IAmCattSadler,19.0,True,151988,986,24655,933,1645,0.4285714285714285,0.2857142857142857,5.428571428571429,0.0,151002,human
IAmDonawon,7.0,True,23638,786,139772,35,8182,2.4,28.2,167.0,0.6,22852,human
IAm_Quame7,2.0,False,2183,898,6023,4,21,1.7142857142857142,0.4285714285714285,57.142857142857146,0.0,1285,human
IBBabalola,9.0,False,4059,924,20630,16,276,0.8571428571428571,2.571428571428572,3.857142857142857,0.0,3135,human
IBM,9.0,True,703141,5780,24228,6527,7118,0.0,0.0,0.3636363636363636,0.0,697361,human
ICMol_UV,42.0,True,2163,892,3071,18,804,0.0,2.0,6.285714285714286,0.1428571428571428,1271,human
ID_AA_Carmack,24.0,True,997239,230,16106,6676,240,21.5,24.375,308.0,1.875,997009,human
IDfotografer,4.0,False,12995,46,106536,150,33648,0.0,0.0,0.0,0.0,12949,bot
IFEESTweets,27.0,False,547,166,1614,19,988,0.0,0.4285714285714285,1.0,0.0714285714285714,381,human
IGCiencia,24.0,False,10528,775,4706,119,996,0.5,2.875,9.625,0.25,9753,human
IG_Mattson,21.0,True,1740,620,4526,16,221,0.2,0.8,12.5,0.1,1120,human
IHateMyGout,6.0,False,647,847,52,6,0,0.0,0.0,0.0,0.0,-200,human
IIHFHockey,182.0,True,213066,652,35760,1996,18412,0.7551020408163265,8.020408163265307,40.46938775510204,1.7142857142857142,212414,bot
IKEVF,13.0,True,12786,1421,41799,142,2335,0.4,0.0,3.1,0.0,11365,human
ILLxWillBrooks,7.0,True,15882,261,16774,146,1349,0.4444444444444444,0.1111111111111111,3.6666666666666665,0.0,15621,human
ILYtricey,13.0,False,91,263,3482,1,3,0.2857142857142857,0.0,0.0,0.0,-172,human
ITIFdc,45.0,True,22033,2793,34155,676,2471,0.0,1.0909090909090908,1.2727272727272727,0.0909090909090909,19240,human
ITSHarycki,28.0,False,1599,1074,9712,46,1425,0.1818181818181818,0.0,6.727272727272728,0.0909090909090909,525,human
IUCAAScipop,63.0,False,4446,196,1421,25,516,0.5833333333333334,1.6666666666666667,11.0,0.25,4250,human
IUWellsCenter,12.0,False,952,1887,1265,4,109,0.2,1.8,9.6,0.0,-935,human
IVAdam,7.0,False,705,1886,4841,1,54,0.3333333333333333,0.0,2.0,0.0,-1181,human
IVikhyaat,76.0,False,19,30,123,3,12,0.5909090909090909,0.4318181818181818,2.590909090909091,0.0681818181818181,-11,bot
IamJessWhite,5.0,True,25276,210,9846,210,424,1.5,0.75,8.75,0.375,25066,human
IamNchaKALIH,5.0,False,206925,1224,121718,88,6156,0.5,0.5,7.25,0.0,205701,human
IamNovel,16.0,True,36395,1163,59049,474,3246,0.5714285714285714,1.1428571428571428,3.0,0.0,35232,human
IamRichWilson,7.0,False,6745,3323,16876,31,1172,1.7142857142857142,0.0,10.571428571428571,0.0,3422,human
IamTtimilehin,12.0,False,192,616,2102,2,25,0.25,0.125,0.875,0.0,-424,human
Iammoremylrds,1.0,False,208604,187011,293376,220,33892,0.0,0.0,0.0,0.0,21593,human
IanOsband,38.0,False,6468,326,377,98,45,1.0,2.555555555555556,12.77777777777778,0.2222222222222222,6142,human
IanWright0,7.0,True,2178175,2214,6214,4418,985,8.75,26.0,361.25,3.5,2175961,human
Ibra_official,4.0,True,8679006,9,870,7415,657,147.0,317.0,5876.333333333333,39.333333333333336,8678997,human
IcelandFoods,56.0,True,210385,2316,143063,584,7986,3.306122448979592,1.959183673469388,59.734693877551024,0.3061224489795918,208069,bot
IdanAttias,7.0,False,90,237,60,0,1,0.2857142857142857,0.0,1.5714285714285714,0.0,-147,human
Ifraser2806,21.0,False,1805,3371,12409,8,668,0.1818181818181818,0.0,0.6363636363636364,0.0,-1566,human
IgnacioCofone,8.0,False,1975,859,1174,27,48,0.125,0.125,3.875,0.0,1116,human
IiserTirupati,33.0,True,8130,246,6001,33,147,0.5714285714285714,2.142857142857143,12.428571428571429,0.2857142857142857,7884,human
IkarusTheFallen,6.0,False,3453,786,49019,26,9171,0.7142857142857143,0.0,4.0,0.0,2667,human
IlhanMN,6.0,True,3032791,1695,22218,7943,1862,32.4,46.0,823.2,2.4,3031096,human
IllinoisCS,22.0,False,11164,804,8797,305,758,0.3333333333333333,2.111111111111111,6.444444444444445,0.2222222222222222,10360,human
ImIshant,27.0,True,2499203,47,1133,2265,501,17.77777777777778,87.11111111111111,2217.8888888888887,2.7777777777777777,2499156,human
ImRichardYap08,1.0,True,964794,277,21262,480,151,10.0,15.666666666666666,217.3333333333333,2.333333333333333,964517,human
Im___BATMAN____,10.0,False,34,1452,621,0,28,0.0,0.0,0.8571428571428571,0.0,-1418,human
Imaginedragons,10.0,True,5665646,16133,8727,5585,1994,342.25,592.25,6651.75,962.0,5649513,human
ImtaBrendan,3.0,False,38198,34074,6558,66,2395,1.8,19.0,84.2,0.8,4124,human
Ina__Schnitzer,4.0,False,190579,7,13709,691,56,1.75,0.5,14.0,0.0,190572,human
IndependentSage,11.0,True,180412,369,5941,1281,1234,17.666666666666668,72.0,146.5,6.0,180043,human
IndiaBioscience,26.0,False,23975,642,5423,144,1171,0.6666666666666666,2.2222222222222223,3.2222222222222223,0.1111111111111111,23333,human
IndiaDST,24.0,True,149921,659,21585,466,4272,0.8,7.0,21.6,0.0,149262,human
IndiaHistorypic,19.0,False,1279527,1351,34348,1482,26223,10.833333333333334,59.66666666666666,737.0,2.6666666666666665,1278176,human
IndiaWineSpirit,7.0,False,233,352,26,13,0,0.0,0.0,0.1666666666666666,0.0,-119,human
IndianExpress,33.0,True,4239844,308,930130,6397,131402,0.8,1.3,10.3,0.0,4239536,human
IndieHackers,15.0,False,91363,1215,12699,1404,1961,1.1666666666666667,1.1666666666666667,13.0,0.1666666666666666,90148,human
Indo_nesia3,9.0,False,1077,9,52445,77,0,0.0,0.0,0.0,0.0,1068,bot
IndyWolfy,15.0,False,759,1185,4775,5,1015,0.3333333333333333,0.3333333333333333,5.333333333333333,0.0,-426,human
Infamous_Mask,10.0,False,144,147,7494,1,345,0.6,0.0,2.5,0.0,-3,human
InfantVC,10.0,False,502,317,363,17,29,0.3333333333333333,0.0833333333333333,5.083333333333333,0.0,185,human
Infomedia24hrs,12.0,False,290033,624,115501,576,59915,0.0,0.0,0.0,0.0,289409,bot
Initialized,12.0,True,59972,519,3799,958,457,1.25,1.25,14.75,0.5,59453,human
InkedCelebrity,100.0,False,126,7,12678,19,4199,0.0,0.1904761904761904,0.6190476190476191,0.0476190476190476,119,bot
InnoLeaders,1.0,False,8080,4916,4660,66,0,0.5,1.5,1.5,0.5,3164,human
InstitutoCajal,14.0,False,6531,141,2030,95,489,1.0,0.6666666666666666,5.333333333333333,0.0,6390,human
IntEngineering,17.0,False,231821,4,51706,2247,15833,0.1,6.2,18.0,0.0,231817,human
Intense_XEnergy,7.0,False,2028,2809,30708,16,9394,0.2,0.4,2.8,0.0,-781,human
InteractiveBee,18.0,False,5226,5327,13873,182,715,0.1111111111111111,0.0,0.6666666666666666,0.0,-101,human
Interior,37.0,True,4968614,123519,25749,7706,8038,7.857142857142857,58.85714285714285,281.1428571428572,7.0,4845095,human
Interrobang_2,6.0,False,691,1015,42966,6,3525,0.5714285714285714,0.1428571428571428,3.7142857142857135,0.0,-324,human
Intheblueskyz,6.0,False,748,863,2399,0,13,0.0,0.0,0.5555555555555556,0.0,-115,human
IntlBrainLab,57.0,False,6309,389,300,83,60,1.0,10.857142857142858,45.785714285714285,1.5714285714285714,5920,human
IntuitiveDNA,11.0,False,380,243,631,29,13,0.0,0.1666666666666666,0.0,0.0,137,human
Inyourhead24_7,5.0,False,2233,2306,40539,0,2119,0.0,0.0,0.2,0.0,-73,human
IolaElla,10.0,False,7079,2132,51729,53,1006,0.3333333333333333,0.0,3.1666666666666665,0.0,4947,human
Irichan,7.0,False,44,449,4375,1,135,0.0,0.0,0.8,0.0,-405,human
Irmad97,4.0,False,48,124,19742,0,40,0.1111111111111111,0.0,0.1111111111111111,0.0,-76,human
IshiikaKhan,3.0,False,49789,18,7696,13,40,0.5,0.0,14.0,0.0,49771,human
Isomorphic_ML,4.0,False,4,54,12,0,1,0.0,0.5,1.5,0.0,-50,human
ItsCuzzy,10.0,False,940,656,24605,5,1188,0.25,0.0,1.0,0.0,284,human
ItsJakeYoung,38.0,True,1819,895,88003,56,3698,0.4444444444444444,0.0,0.6666666666666666,0.0,924,human
ItsJoshPeck,11.0,True,2570954,483,8848,0,1164,35.1,124.0,2075.1,17.1,2570471,human
ItsMeAmazingAnn,66.0,False,23,74,3240,3,4,0.037037037037037,0.0,0.0,0.0,-51,bot
ItsMelanieAmaro,17.0,True,227971,624,8417,1160,277,1.2,0.8,10.8,0.2,227347,human
ItsMsHulley,8.0,False,111,49,746,0,498,0.7142857142857143,0.5714285714285714,6.285714285714286,0.0,62,human
ItsStillMefa,14.0,False,1392,1555,119716,130,2211,0.4,0.1,0.5,0.0,-163,human
Itsbhop89,10.0,True,4363,253,388,38,11,5.9,9.2,151.6,1.1,4110,human
IvanCamponogara,8.0,False,201,336,184,1,35,0.3333333333333333,0.0,1.7777777777777777,0.1111111111111111,-135,human
J0Frank,48.0,False,34,58,3608,4,100,0.0,0.0,0.0666666666666666,0.0,-24,bot
JASNA_NY,26.0,False,5664,233,8700,132,1021,0.2857142857142857,2.142857142857143,9.0,0.0,5431,human
JAndersonEnergy,25.0,True,3064,1073,16193,197,154,0.0,0.0,0.4285714285714285,0.0,1991,human
JAppliedStats,17.0,False,2121,3554,301,21,33,0.0,2.0,2.2222222222222223,0.2222222222222222,-1433,human
JBinAV,29.0,False,17038,12923,3242,35,1576,0.75,8.25,39.833333333333336,1.25,4115,human
JBorniger,24.0,False,2299,3502,4398,23,401,0.4444444444444444,0.5555555555555556,8.333333333333334,0.2222222222222222,-1203,human
JBrennerLevoy,16.0,False,551,668,556,5,32,0.3333333333333333,0.2222222222222222,4.222222222222222,0.0,-117,human
JCornebise,18.0,False,3034,1081,3750,64,190,0.6666666666666666,0.1111111111111111,0.8888888888888888,0.0,1953,human
JEPomeroyMDPhD,14.0,False,433,363,157,0,37,0.75,1.0,23.25,0.0,70,human
JESSIEgraffPWR,8.0,False,38807,616,4566,272,233,1.4285714285714286,1.0,13.571428571428571,0.1428571428571428,38191,human
JGreenblattADL,23.0,True,333922,2220,14465,1163,2097,41.42857142857143,20.142857142857142,116.85714285714286,6.714285714285714,331702,human
JHarden13,9.0,True,7734175,275,13421,10668,795,80.6,654.0,11139.4,24.8,7733900,human
JIRIGESI,9.0,False,96,266,48,0,9,0.0,0.0,1.5,0.0,-170,human
JJGomezCamacho,4.0,True,9808,2156,10395,164,1368,0.0,12.0,46.0,0.0,7652,human
JLester34,9.0,True,674362,695,5160,2653,187,24.875,40.875,1003.25,14.375,673667,human
JLin7,19.0,True,2383050,194,2157,7117,299,13.4,112.6,1491.8,9.4,2382856,human
JLoesser,16.0,False,560,493,17812,23,200,0.2857142857142857,0.1428571428571428,0.7142857142857143,0.0,67,human
JMLamont_PhD,8.0,False,420,538,1240,7,86,0.5,0.0,1.75,0.25,-118,human
JMRocco5,75.0,False,503,315,286,1,6,0.8181818181818182,0.1818181818181818,2.5454545454545454,0.0,188,human
JM_Bassey,6.0,False,2208,4562,11769,5,2690,0.3333333333333333,0.1666666666666666,1.1666666666666667,0.5,-2354,human
JMaraganore,16.0,False,12411,310,2608,81,157,1.25,1.625,20.25,0.25,12101,human
JNadglowskiOAC,13.0,False,1206,657,680,25,25,0.4,4.4,16.6,0.8,549,human
JOHAURIBEVELEZ,0.0,False,234115,1100,6098,191,2092,0.0,0.0,2.0,0.0,233015,human
JPohlkampHartt,3.0,False,1072,701,1292,16,127,0.3333333333333333,0.3333333333333333,4.0,0.0,371,human
JRBneuropsiq,20.0,False,20948,8481,36664,0,3122,0.8,0.2,2.2,0.0,12467,human
JRNYcrypto,2.0,True,810602,906,15410,4409,2297,26.5,12.75,124.75,0.75,809696,human
JSLibGenerator,109.0,False,176,1,8246,6,0,0.0,0.0,0.0212765957446808,0.0,175,bot
JSarkissian,13.0,True,3848,398,16227,94,3686,0.1818181818181818,0.0,2.1818181818181817,0.0,3450,human
JUGO_DE_THUG,2.0,False,36,578,231,7,4,0.0,0.0,0.0,0.0,-542,human
JWI_Berlin,9.0,False,6771,614,1768,99,1026,0.6666666666666666,2.6666666666666665,8.666666666666666,0.0,6157,human
JZPhilosophy,4.0,False,8820,1827,31885,59,1978,0.8,0.6,4.6,0.0,6993,human
J_Green37,5.0,True,539799,44,1109,848,587,1.75,6.0,69.0,0.25,539755,human
J_Insider,23.0,True,12066,1570,24112,193,644,0.25,0.5,1.5,0.125,10496,human
J_M_P85,6.0,False,20,146,922,4,347,0.2,0.2,11.2,0.0,-126,human
JaBogen,28.0,True,5429,2985,22586,135,1400,0.8,0.4,2.5,0.0,2444,human
Jaazmyn___,4.0,False,747,596,10196,1,11,0.25,0.0,0.5,0.0,151,human
Jaciblix,16.0,False,86,1053,316,0,5,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.0,-967,human
JackCanfield,6.0,True,1170314,371,12644,4696,5060,1.25,3.0,20.0,0.25,1169943,human
JackHarries,8.0,True,1739857,891,8636,3497,1463,3.142857142857143,48.42857142857143,200.1428571428572,5.0,1738966,human
JackieFaze,7.0,False,360,651,1902,5,322,0.625,0.0,6.0,0.0,-291,human
JacobLongSTL,22.0,False,7119,3062,29465,186,4239,2.363636363636364,33.45454545454545,86.27272727272727,1.0909090909090908,4057,human
JacobWhitesides,9.0,True,1815000,353,86515,6404,6826,48.18181818181818,10.636363636363637,234.0,2.0,1814647,human
JadeTee_,11.0,False,569,2153,9950,16,1085,0.0,0.0,0.3571428571428571,0.0,-1584,human
Jaenizzle,4.0,False,234,70,5271,0,83,0.0,0.6666666666666666,1.0,0.1666666666666666,164,human
Jai5SOS,2.0,False,66204,65484,132766,436,5292,1.0,0.0,1.0,1.0,720,human
JakePre52165680,18.0,False,959,4536,503,6,308,0.0,0.1,0.9,0.0,-3577,human
Jakkaru7,1.0,False,179,3189,3949,4,55,0.1,0.1,0.8,0.0,-3010,human
JalenRose,25.0,True,1807620,1012,43358,10882,1417,19.61111111111111,13.72222222222222,106.38888888888889,3.888888888888889,1806608,human
Jalur_Pipa_Gas,4.0,False,4949,1911,14755,17,894,0.0,0.0,0.0,0.0,3038,bot
Jamers220,12.0,False,62,822,1920,0,127,0.5714285714285714,0.0,0.4285714285714285,0.0,-760,human
JamesBlunt,5.0,True,2248522,93,1378,3933,185,770.9090909090909,2996.090909090909,30687.272727272728,633.9090909090909,2248429,human
JamesGunn,7.0,True,1332887,1281,1859,5390,577,503.6666666666667,951.6666666666666,13592.5,304.8333333333333,1331606,human
JamesKawas,5.0,True,10128,484,281,173,112,1.8571428571428568,3.571428571428572,13.571428571428571,0.2857142857142857,9644,human
JamesKilner,15.0,False,4434,610,3901,106,101,3.4,0.1,13.4,0.0,3824,human
JamieLittleTV,9.0,True,233851,381,21500,1968,4237,20.5,16.5,398.5,1.3333333333333333,233470,human
JamieMarie_Yoga,20.0,False,138834,68,2095,333,902,33.891304347826086,185.80434782608697,2454.1521739130435,3.1739130434782608,138766,bot
Jamie_Eason,10.0,True,93533,889,13834,966,423,0.75,0.25,5.75,0.0833333333333333,92644,human
JamiesonLaw,12.0,False,124,539,174,2,76,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.0,-415,human
JanLeonardo,1.0,False,3629,1670,4739,33,188,0.0,0.0,1.0,0.0,1959,human
JaneEAllenABC,13.0,False,380,17,30,33,0,0.6,0.4,0.4,0.0,363,human
JanetRWojcikPhD,29.0,False,1796,2714,38637,113,769,0.6,0.2666666666666666,2.066666666666667,0.0,-918,human
JanetRegalia,4.0,False,269,215,8507,0,17,0.4,0.0,0.4,0.0,54,human
JaniceScarfo,6.0,False,888,1497,463,3,18,0.0,1.0,3.0,0.0,-609,human
JasonDennisWTVM,41.0,True,3625,2627,18428,78,3795,0.0,0.1111111111111111,1.2222222222222223,0.1111111111111111,998,human
JasonGianni,1.0,False,439,336,18180,0,99,0.0,0.5,1.0,0.0,103,human
JasonReitman,6.0,True,167547,235,3091,3511,268,46.142857142857146,150.85714285714286,935.1428571428572,47.285714285714285,167312,human
Jason_Horton,8.0,True,19555,2174,12275,250,2292,1.0,4.5,29.75,0.0,17381,human
Jasoncwright44,24.0,False,27,241,219,0,29,0.1,0.2,5.7,0.0,-214,human
JawaVibhu,18.0,False,236,398,129,3,6,0.1428571428571428,0.8571428571428571,5.857142857142857,0.0,-162,human
Jax,11.0,True,90492,1070,4434,0,1121,14.714285714285714,6.0,133.28571428571428,1.2857142857142858,89422,human
JayRuderman,34.0,True,91481,33711,19499,641,2646,5.545454545454546,20.09090909090909,94.27272727272728,0.6363636363636364,57770,human
Jazlyn_Mooney,15.0,False,1845,2335,6713,27,443,1.1538461538461535,0.6923076923076923,3.1538461538461537,0.0,-490,human
JcliffyHuff,55.0,False,10901,12825,8124,140,442,0.0769230769230769,0.0,0.6923076923076923,0.0,-1924,human
JeanBaylor,54.0,True,3915,1065,20332,70,1213,0.6666666666666666,0.8888888888888888,3.6666666666666665,0.0,2850,human
JeetuMakhija6,14.0,False,83,243,453,0,159,0.4444444444444444,0.3333333333333333,3.555555555555556,0.0,-160,human
JeffDavies206,14.0,False,1159,4963,145132,51,1564,0.2,0.0,0.0,0.0,-3804,human
JeffDean,14.0,True,223998,5143,5520,3346,163,2.1666666666666665,2.0,51.583333333333336,0.1666666666666666,218855,human
JeffGordonWeb,26.0,True,1221925,2887,31137,5766,4210,36.6,96.6,1068.2,7.5,1219038,human
JeffKurzon,18.0,False,3933,1868,9409,96,693,0.8181818181818182,1.2727272727272727,12.363636363636363,0.0,2065,human
JeffPassan,51.0,True,985768,161,36609,10680,2002,139.66666666666666,210.0,3472.6666666666665,75.83333333333333,985607,human
JeffreyToobin,31.0,True,252275,1133,5062,3394,233,3.357142857142857,48.57142857142857,304.07142857142856,158.71428571428572,251142,human
JenAnjuGrossman,2.0,False,12719,2477,10404,117,1162,0.4285714285714285,0.1428571428571428,3.571428571428572,0.1428571428571428,10242,human
JenArnoldMD,6.0,True,238717,3390,17513,551,2413,4.111111111111111,0.6666666666666666,34.44444444444444,0.0,235327,human
JenCarllTong,11.0,False,1288,717,3047,33,334,0.4,0.2,1.6,0.0,571,human
JenKepler,35.0,False,1246,923,8664,41,2221,0.5,0.0,2.375,0.0,323,human
JenKirkman,11.0,True,270803,2319,15259,3558,2083,0.625,0.625,16.0,0.0,268484,human
JenSiebelNewsom,11.0,True,61176,1492,16885,766,811,59.8,22.8,264.4,6.4,59684,human
Jenna_84,16.0,False,230,1049,2442,20,164,0.0,0.0,1.1,0.0,-819,human
Jenna_Cramer,19.0,False,552,850,3573,0,424,0.3333333333333333,1.1666666666666667,5.5,0.1666666666666666,-298,human
Jennabot5000,4.0,False,2653,618,3324,22,739,0.3636363636363636,0.0,2.4545454545454546,0.0,2035,human
JennieinDC,16.0,False,1651,2667,42887,49,3783,1.0,0.0,0.4444444444444444,0.0,-1016,human
JenniferMendoz_,7.0,False,502,262,5467,0,29,0.5,0.0,6.0,0.0,240,human
Jennifer_Kiam,9.0,True,2638,743,13258,62,519,0.2222222222222222,0.3333333333333333,4.444444444444445,0.0,1895,human
JennySmart,3.0,False,3476,355,3180,17,634,0.0,0.0,3.25,0.25,3121,human
JennyleeGLV,1.0,False,15298,14299,5380,8,1022,0.5,0.5,8.0,0.0,999,human
JensenAckles,18.0,True,2772990,61,719,6656,166,1089.2222222222222,2670.222222222222,30631.555555555555,577.5555555555555,2772929,human
JeremyFish,41.0,True,62363,65,4815,219,461,0.25,0.375,7.25,0.0,62298,human
JeremyR06910620,26.0,False,253,746,3954,0,147,0.2,0.4,0.3,0.0,-493,human
Jeremy_Hunt,31.0,True,252694,1250,7121,2763,1560,462.9166666666667,158.75,797.75,67.33333333333333,251444,human
